Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000134215,VAV3,Gene Expression,0.08610690338647359,1.034371589936356e-05,0.0001361097038626112,21,0.0790142641356178,15
ENSG00000176393,RNPEP,Gene Expression,0.08585259862554717,2.912157439105556e-05,0.00035426193013563597,281,0.7003198298573743,95
ENSG00000198435,NRARP,Gene Expression,0.08582732722961602,1.757964207049767e-05,0.0002225484227425062,87,0.24830027369154067,46
ENSG00000188536,HBA2,Gene Expression,0.08578688926203448,1.4471898629908608e-05,0.00018709334630953806,42,0.10841664158568477,18
ENSG00000197249,SERPINA1,Gene Expression,0.08566965631942491,6.965539256498232e-13,2.270117840478284e-11,4,0.005300931771191513,3
ENSG00000159166,LAD1,Gene Expression,0.0855867075050562,1.783346766459637e-05,0.00022555795654481364,87,0.1884897225560076,39
ENSG00000163295,ALPI,Gene Expression,0.08556330840891434,1.2889549303451986e-06,1.9893628187067855e-05,7,0.004957603198512912,5
ENSG00000143248,RGS5,Gene Expression,0.08550342381598473,1.6809435981146592e-05,0.00021376355339363734,34,0.08510615427778266,23
ENSG00000167792,NDUFV1,Gene Expression,0.08544761980971823,3.394218869989807e-05,0.0004086476223714532,414,1.3332929791860937,141
ENSG00000144369,FAM171B,Gene Expression,0.0854014680294354,5.875584869974304e-06,8.025384636239757e-05,10,0.02283411503531324,9
ENSG00000163374,YY1AP1,Gene Expression,0.08527860278200776,1.2795944034582618e-05,0.00016603922194503777,64,0.18245433678858258,48
ENSG00000008517,IL32,Gene Expression,0.08521172180559555,3.303034579471564e-05,0.0003990407465234009,189,0.41596757200008494,77
ENSG00000198353,HOXC4,Gene Expression,0.08517922359522503,1.7560567013852335e-06,2.6662382029482843e-05,7,0.011864482899747328,6
ENSG00000074800,ENO1,Gene Expression,0.08510317053381315,3.714600587789718e-05,0.00044341066982355284,468,1.4972790392511377,150
ENSG00000131495,NDUFA2,Gene Expression,0.08502664597915115,3.632243565321325e-05,0.0004350620626018209,288,0.769695744509951,111
ENSG00000139180,NDUFA9,Gene Expression,0.08500551003185101,2.4423975839127365e-05,0.00030050710922698064,63,0.12601173732892706,38
ENSG00000137331,IER3,Gene Expression,0.08495078373953487,3.4003167417973046e-05,0.0004090303761334543,158,0.3445442025448315,65
ENSG00000108175,ZMIZ1,Gene Expression,0.08493313295175337,3.2344060896472016e-05,0.00039108685884655633,114,0.3076838388860443,75
ENSG00000130762,ARHGEF16,Gene Expression,0.08489687132813498,1.7426467378678367e-05,0.00022080878286148158,42,0.07664646157943157,26
ENSG00000184164,CRELD2,Gene Expression,0.08481958007150306,3.714215873995563e-05,0.00044341066982355284,331,1.2645425243120734,122
ENSG00000091490,SEL1L3,Gene Expression,0.08477119635688111,2.9174366918294226e-05,0.00035459633824195603,150,0.4216857112793432,67
ENSG00000060140,STYK1,Gene Expression,0.08476518097863188,5.598687928376478e-06,7.6997068329998e-05,23,0.023039003019525432,11
ENSG00000198042,MAK16,Gene Expression,0.08470033440881085,6.626740778337137e-08,1.2382286035682218e-06,3,0.005048706090007654,3
ENSG00000116984,MTR,Gene Expression,0.08463394043162077,1.5123065499667021e-05,0.0001939017748511744,20,0.03955416034686353,15
ENSG00000100219,XBP1,Gene Expression,0.08450554824670867,4.3026371107535155e-05,0.0005054246141668044,434,1.180315926558131,144
ENSG00000196878,LAMB3,Gene Expression,0.08450226563160977,2.813441298687991e-05,0.00034314679164328555,82,0.18093144987764925,35
ENSG00000213145,CRIP1,Gene Expression,0.08439744872672825,3.6321788294602086e-05,0.0004350620626018209,131,0.20296133293256213,51
ENSG00000182247,UBE2E2,Gene Expression,0.08427278246849558,2.1216865743189928e-05,0.00026523921188676504,68,0.21026569824985764,45
ENSG00000154274,C4orf19,Gene Expression,0.08424783136810382,2.267998129124038e-05,0.00028152104323777037,90,0.2234389303039597,41
ENSG00000124429,POF1B,Gene Expression,0.08423992840658916,2.083552368725705e-05,0.00026117086668445464,68,0.16015425593299656,35
ENSG00000119801,YPEL5,Gene Expression,0.08419175056829722,3.755066361765813e-05,0.0004478595744152009,106,0.23132430509568175,59
ENSG00000137075,RNF38,Gene Expression,0.08416354222088974,1.2893872349373225e-05,0.000167105820268221,11,0.015510070153638568,8
ENSG00000103241,FOXF1,Gene Expression,0.08400181467537804,2.784100157704472e-05,0.0003398639338856313,44,0.10602161892139514,30
ENSG00000204520,MICA,Gene Expression,0.08389849034807977,3.807838929437146e-05,0.00045376747242459325,85,0.18100794942926327,53
ENSG00000112078,KCTD20,Gene Expression,0.08389444958416364,2.7293407390382995e-05,0.00033376074273021577,30,0.053592542460964655,23
ENSG00000049192,ADAMTS6,Gene Expression,0.08389152815966776,2.1315915019748388e-05,0.0002662399581878377,21,0.0388725382644271,18
ENSG00000134242,PTPN22,Gene Expression,0.08386533646850818,6.916514028176834e-10,1.6654300273345388e-08,2,0.0027223973239340693,2
ENSG00000273045,C2orf15,Gene Expression,0.08386533646850818,6.916514028176834e-10,1.6654300273345388e-08,2,0.0027223973239340693,2
ENSG00000079459,FDFT1,Gene Expression,0.08381034751659962,3.9232280691026133e-05,0.00046668086963803094,156,0.3370601499455132,61
ENSG00000126254,RBM42,Gene Expression,0.08377846346112174,4.436302027688299e-05,0.0005193845999667822,258,1.050696559653728,117
ENSG00000147202,DIAPH2,Gene Expression,0.08376315961658944,3.1311593145399996e-05,0.000379257274277991,86,0.21489957117346284,51
ENSG00000165280,VCP,Gene Expression,0.0837584864589858,3.949971015426712e-05,0.0004691092695778809,108,0.21696223858381805,65
ENSG00000111319,SCNN1A,Gene Expression,0.08357077669416442,6.617756904025995e-06,8.977855300389186e-05,38,0.06743374149383356,20
ENSG00000109072,VTN,Gene Expression,0.08353719702666165,2.15887251941993e-06,3.218557392250095e-05,4,0.007406098587460583,4
ENSG00000198521,ZNF43,Gene Expression,0.08353418113218682,1.673871868690391e-05,0.00021305758735537815,24,0.04419303823009852,16
ENSG00000125733,TRIP10,Gene Expression,0.08352907679379393,3.5277695646485085e-05,0.0004239979646568113,71,0.15751700743757152,45
ENSG00000183876,ARSI,Gene Expression,0.08349652777955499,3.222155986470909e-08,6.271568610333795e-07,3,0.1097919633919294,3
ENSG00000092036,HAUS4,Gene Expression,0.0834862374142614,2.418869646136912e-05,0.0002981357891025742,46,0.15437655904973283,37
ENSG00000204613,TRIM10,Gene Expression,0.0834856006447419,5.483182245580309e-06,7.555684954725904e-05,7,0.007899199234389627,6
ENSG00000168229,PTGDR,Gene Expression,0.083471821732481,1.1655203845606366e-05,0.00015165833490466817,12,0.04008379322550427,11
ENSG00000111144,LTA4H,Gene Expression,0.08346884600968241,4.78604929021742e-08,9.150299420614859e-07,3,0.003356490762830168,3
ENSG00000196576,PLXNB2,Gene Expression,0.08344668177161975,4.8772847396350016e-05,0.0005672221439107462,605,1.527611401662168,145
ENSG00000167491,GATAD2A,Gene Expression,0.08343414106898561,4.102149910090169e-05,0.0004855365611486793,200,0.6090256121267505,89
ENSG00000163513,TGFBR2,Gene Expression,0.08342777584431899,3.7100991268745886e-05,0.00044341066982355284,96,0.22611883490198476,49
ENSG00000182568,SATB1,Gene Expression,0.08341169861778991,3.1126233831280103e-05,0.00037733827068473993,54,0.11172334907159963,35
ENSG00000120733,KDM3B,Gene Expression,0.08341158767413273,4.517074723198178e-05,0.0005282279989746464,161,0.5078480211512956,89
ENSG00000125124,BBS2,Gene Expression,0.08333393862915062,2.925454915891912e-05,0.00035526278328690866,35,0.06836979219818214,23
ENSG00000070756,PABPC1,Gene Expression,0.0832227994707351,5.5127157027712315e-05,0.0006337588011372931,799,1.9880433080854463,161
ENSG00000118200,CAMSAP2,Gene Expression,0.08318858873098778,1.0464768542606251e-05,0.0001375734205967017,9,0.014323111711114191,8
ENSG00000172071,EIF2AK3,Gene Expression,0.08316142938886611,3.577004950638951e-05,0.00042954710692591486,89,0.2834093333900047,56
ENSG00000182871,COL18A1,Gene Expression,0.08312967626921954,4.006067542250413e-05,0.000475368590491933,79,0.331383141083089,48
ENSG00000125864,BFSP1,Gene Expression,0.08311755253076325,2.286513200999707e-09,5.159934943447647e-08,5,0.022254415492474255,3
ENSG00000180535,BHLHA15,Gene Expression,0.08307507878179847,1.0194183275302748e-09,2.3933793448512076e-08,2,0.006096501293149656,2
ENSG00000105520,PLPPR2,Gene Expression,0.08301711678777919,2.401544469421424e-05,0.00029626095241612525,59,0.18775999312429173,37
ENSG00000096433,ITPR3,Gene Expression,0.0829482101781395,4.24171663104822e-05,0.0004991050954450861,94,0.16580864922247088,40
ENSG00000169439,SDC2,Gene Expression,0.08292374903492941,1.8970130573281452e-05,0.0002390714117391783,17,0.030518625311992918,15
ENSG00000150991,UBC,Gene Expression,0.08280154593744647,4.651644310649239e-05,0.0005432345280786536,6029,14.954019340437727,230
ENSG00000156049,GNA14,Gene Expression,0.08277513488242678,2.5032780135880728e-05,0.0003074578271903878,16,0.03229049576826404,13
ENSG00000133835,HSD17B4,Gene Expression,0.08263387161657701,1.8842090895976327e-05,0.00023767152278686968,21,0.032773603524636895,17
ENSG00000165804,ZNF219,Gene Expression,0.08262164266503333,5.0519223355971477e-05,0.000586073175588232,95,0.2105299103619638,63
ENSG00000090530,P3H2,Gene Expression,0.08259408684698963,4.184309599253311e-06,5.917145784453673e-05,6,0.013481031080997137,5
ENSG00000172531,PPP1CA,Gene Expression,0.08244523990435382,5.30858549920854e-05,0.0006138161483985849,150,0.3356249433405811,69
ENSG00000188312,CENPP,Gene Expression,0.08242107262457649,4.676048180263237e-05,0.0005456298018168943,54,0.1691855540381678,40
ENSG00000146963,LUC7L2,Gene Expression,0.08239512771071325,4.908115878321517e-05,0.0005703344603548735,110,0.2292671882078659,57
ENSG00000211584,SLC48A1,Gene Expression,0.08234989179054433,1.6404481365750456e-05,0.00020918325919893257,18,0.033039006880774595,15
ENSG00000185973,TMLHE,Gene Expression,0.08233663674814116,9.960088732219319e-06,0.0001313082629288067,13,0.022688223089525505,13
ENSG00000139641,ESYT1,Gene Expression,0.08231578877850358,4.162095462634241e-05,0.0004909731129070392,53,0.11489954765721888,36
ENSG00000179922,ZNF784,Gene Expression,0.08216255316717999,3.209390191338812e-05,0.0003883971860226435,44,0.10667609062902775,33
ENSG00000188603,CLN3,Gene Expression,0.08201661550127816,6.394771331841298e-05,0.0007250511767348215,221,0.7340539975981247,92
ENSG00000156804,FBXO32,Gene Expression,0.08197155106921826,6.0686476624161045e-05,0.0006936870174641052,105,0.33929963289874415,70
ENSG00000090565,RAB11FIP3,Gene Expression,0.08196687304685665,4.060643663672536e-05,0.0004810300955427466,41,0.08695115046056384,24
ENSG00000263002,ZNF234,Gene Expression,0.08195811891083626,4.992379176727013e-08,9.480108642635821e-07,3,0.009152317152230392,3
ENSG00000111775,COX6A1,Gene Expression,0.08190971509061082,6.843705249903742e-05,0.0007715823441041918,288,0.6588665749231407,104
ENSG00000105397,TYK2,Gene Expression,0.08190898805570572,6.245035690910505e-05,0.0007103728098410699,163,0.5422244309772561,88
ENSG00000108848,LUC7L3,Gene Expression,0.08190327138568267,7.106896150843589e-05,0.0007986851857090781,769,2.7509067937793086,191
ENSG00000060762,MPC1,Gene Expression,0.0819014411780119,4.186114341320213e-05,0.0004933911385976574,147,0.45253640459852124,65
ENSG00000214063,TSPAN4,Gene Expression,0.08182514952293408,5.6656300297053264e-05,0.0006502714106166294,118,0.3806169795622237,72
ENSG00000080493,SLC4A4,Gene Expression,0.08181705203082958,3.323099781815664e-05,0.00040111903826326194,41,0.055438300503746714,21
ENSG00000106804,C5,Gene Expression,0.081746984652836,1.219581546862969e-09,2.8390723916507718e-08,2,0.003488041779332159,2
ENSG00000141736,ERBB2,Gene Expression,0.08172900652006837,5.3513291958351417e-05,0.0006172306777813472,103,0.20439071251518953,54
ENSG00000281991,TMEM265,Gene Expression,0.08172279049072284,5.3344168647218027e-05,0.0006157868034778528,98,0.18980361183002972,45
ENSG00000118473,SGIP1,Gene Expression,0.08171031378999982,1.920380077180539e-09,4.375968520586679e-08,2,0.021703586497890295,2
ENSG00000167701,GPT,Gene Expression,0.08170026084131861,2.715598984481815e-05,0.00033237034208321534,82,0.22419250794736037,29
ENSG00000104886,PLEKHJ1,Gene Expression,0.08166562980122101,4.285682964733084e-05,0.0005038553780853141,51,0.10865686139173658,36
ENSG00000092094,OSGEP,Gene Expression,0.08163500805253444,1.4590000384728796e-05,0.0001882728042279828,51,0.10385817055455915,31
ENSG00000135930,EIF4E2,Gene Expression,0.08157635924000642,6.698807969574005e-05,0.0007558542261321265,236,0.8022057362018239,107
ENSG00000184897,H1FX,Gene Expression,0.08156771297384666,6.50727062356804e-05,0.0007360201010385998,94,0.19537045971355332,58
ENSG00000148344,PTGES,Gene Expression,0.08150645641843696,1.0474782334402022e-05,0.00013757600715492966,7,0.013547027447217263,7
ENSG00000125827,TMX4,Gene Expression,0.08144656828293138,6.387701260357481e-05,0.0007248359956489858,108,0.27482616799087484,70
ENSG00000160685,ZBTB7B,Gene Expression,0.08124591889479368,4.317270068798784e-05,0.0005067187834518103,80,0.23165256247565766,40
ENSG00000110811,P3H3,Gene Expression,0.08119034553571915,6.379543029755297e-05,0.0007244968883224532,56,0.1319664744115661,37
ENSG00000165914,TTC7B,Gene Expression,0.08109284299946752,3.9021943730732644e-05,0.00046461641413975135,29,0.07129227289714232,19
ENSG00000150477,KIAA1328,Gene Expression,0.0810300849676434,2.41073805362646e-09,5.414115878769425e-08,2,0.00395192850027509,2
ENSG00000231389,HLA-DPA1,Gene Expression,0.080939165674974,2.1000054925224276e-05,0.00026276318725186875,33,0.07655300487189393,26
ENSG00000206075,SERPINB5,Gene Expression,0.08093377042768402,4.428233667352899e-05,0.0005188734666746114,56,0.11332743435777555,32
ENSG00000166432,ZMAT1,Gene Expression,0.08085153387469243,5.151704261252554e-05,0.0005971545369494896,26,0.06107816152110229,20
ENSG00000119280,C1orf198,Gene Expression,0.08083814807661213,7.62198771984135e-05,0.0008511118398873042,125,0.3878432692286865,79
ENSG00000153233,PTPRR,Gene Expression,0.08081514859511234,4.954558116665453e-06,6.901906306853843e-05,10,0.009781130277008575,7
ENSG00000044115,CTNNA1,Gene Expression,0.08076758698179336,8.022451605760317e-05,0.0008910259144890503,210,0.5136445788823114,94
ENSG00000127220,ABHD8,Gene Expression,0.08072714429052741,4.624393840302332e-06,6.487112640440128e-05,13,0.02236233698418574,10
ENSG00000166816,LDHD,Gene Expression,0.08063619231528989,2.331621460127664e-05,0.0002886514411857693,33,0.05643283641403507,22
ENSG00000170835,CEL,Gene Expression,0.08049109120353483,4.543654119615326e-09,9.811212454898178e-08,20,0.02885868169685445,6
ENSG00000156504,FAM122B,Gene Expression,0.08046296770731955,1.8499570653585096e-05,0.00023356124607147886,8,0.015863538485567923,7
ENSG00000012124,CD22,Gene Expression,0.08041798224163235,3.7606593394912124e-09,8.234668747442165e-08,3,0.004113426540274759,2
ENSG00000214193,SH3D21,Gene Expression,0.08039769280238526,5.4094595945519686e-05,0.0006231832270086638,73,0.16438291002862465,37
ENSG00000148248,SURF4,Gene Expression,0.08038505016810689,8.51844806435409e-05,0.0009385026035680676,159,0.33735977808629863,74
ENSG00000069667,RORA,Gene Expression,0.08037913564663754,3.373832870523508e-05,0.00040689237390289536,19,0.029518357083987846,13
ENSG00000106948,AKNA,Gene Expression,0.08032751699325655,6.334303811139641e-05,0.0007199426894510213,32,0.06648835107114982,25
ENSG00000112655,PTK7,Gene Expression,0.08030457581767675,8.266046090632528e-05,0.0009150108208066687,67,0.21840376927788885,52
ENSG00000131016,AKAP12,Gene Expression,0.08030312752809603,2.740982733873132e-05,0.00033489217116388904,19,0.03553286876606467,12
ENSG00000196557,CACNA1H,Gene Expression,0.08021824460044495,5.752865549268904e-05,0.0006592040703798399,48,0.12840843643199984,32
ENSG00000105220,GPI,Gene Expression,0.08015604339405065,9.727640829471085e-05,0.0010617068425561353,231,0.5638292882339576,101
ENSG00000137804,NUSAP1,Gene Expression,0.07995417048795722,1.4605448775961705e-05,0.00018829876646396258,16,0.04732765900684434,13
ENSG00000106483,SFRP4,Gene Expression,0.07987889082131608,5.708567921791641e-05,0.0006546634276267436,46,0.1098122017434325,24
ENSG00000160410,SHKBP1,Gene Expression,0.0798573217821851,7.528292073866183e-05,0.0008413196580794313,140,0.32049502187323164,60
ENSG00000121579,NAA50,Gene Expression,0.07985656771521028,2.2058256463619585e-05,0.00027502171359534245,12,0.029336376036531955,9
ENSG00000139629,GALNT6,Gene Expression,0.07976766078649454,8.894024421546298e-05,0.0009775753587729398,140,0.32063429504885876,57
ENSG00000133110,POSTN,Gene Expression,0.07976656829816763,1.970515052951427e-05,0.0002478886710238896,18,0.0653234840486372,14
ENSG00000167863,ATP5PD,Gene Expression,0.07964843636646078,9.942490547487637e-05,0.001079272366634328,400,1.3119301019102358,134
ENSG00000185551,NR2F2,Gene Expression,0.07951860303594033,9.80291600303218e-05,0.001067428631441282,107,0.28794592532689867,67
ENSG00000101608,MYL12A,Gene Expression,0.07950549103037048,4.519376129374919e-05,0.0005282279989746464,35,0.07556325719308242,25
ENSG00000008710,PKD1,Gene Expression,0.07945390774566775,9.582574908884034e-05,0.0010475054974500846,100,0.26249278736587245,61
ENSG00000105373,NOP53,Gene Expression,0.07943566777157757,0.00011046094865574396,0.0011871163607834324,367,1.027818167032771,132
ENSG00000112242,E2F3,Gene Expression,0.0794324505636507,5.6230856324557266e-06,7.718111856340309e-05,6,0.005542698889664989,5
ENSG00000111653,ING4,Gene Expression,0.07942640354775467,7.261608067765657e-05,0.0008141134036933434,49,0.12504164612181504,35
ENSG00000073605,GSDMB,Gene Expression,0.07941553533027357,8.002802189133185e-05,0.0008900894434802576,134,0.24909025295744516,46
ENSG00000205336,ADGRG1,Gene Expression,0.07941148274245803,5.259224316667144e-05,0.0006086108139865677,26,0.056854942202449174,20
ENSG00000186298,PPP1CC,Gene Expression,0.07938212847186725,9.013302051807948e-05,0.000989909208103735,73,0.14136864721336198,49
ENSG00000155660,PDIA4,Gene Expression,0.0793625595468767,9.986600309619398e-05,0.001083221491787974,244,0.7620476384504636,90
ENSG00000076826,CAMSAP3,Gene Expression,0.07935463949995393,7.405124245374317e-05,0.0008288770860597098,68,0.1382544121483086,33
